team1_strength,team2_strength,team1_recent_form,team2_recent_form,team1_home,toss_win,batting_first,avg_team1_score,avg_team2_score,team1_win_pct,team2_win_pct,pitch_type,venue_city,weather,pressure_match,team1_win
81,71,2,0,1,0,1,196,177,44.959733019416255,64.60658325051614,Bowling,Pune,Humid,1,1
80,94,4,0,1,1,0,158,174,68.06187862551101,50.05650054478025,Bowling,Delhi,Clear,0,1
65,70,4,4,1,0,1,177,190,66.05513171790312,42.863880360994855,Bowling,Mumbai,Humid,1,0
65,80,1,2,1,1,0,171,175,65.93238973200786,63.54997523270751,Bowling,Delhi,Humid,1,0
63,80,4,2,0,1,0,161,159,60.798232822261554,53.63750516725628,Bowling,Mumbai,Clear,1,0
89,64,3,4,1,0,1,141,194,58.747487865582386,54.77232360146115,Bowling,Pune,Clear,1,1
70,79,3,1,0,0,0,199,142,40.44171675583995,45.59108166448514,Batting,Pune,Humid,0,1
89,96,4,2,0,0,0,152,147,62.44162207264348,59.82685161816784,Bowling,Delhi,Clear,1,1
90,62,1,4,0,1,0,162,179,42.746053524484175,56.53723954367853,Batting,Pune,Humid,1,1
83,92,1,1,0,1,0,164,198,47.79252808307727,46.20018813367227,Bowling,Delhi,Clear,1,0
68,68,1,1,0,0,1,167,171,56.544708860540105,50.2099452531762,Batting,Delhi,Humid,1,0
62,68,0,3,0,0,1,197,168,53.55197754628125,57.906378620085164,Bowling,Delhi,Clear,1,0
90,63,4,1,1,0,1,150,146,40.473231693143376,67.7461676630023,Bowling,Delhi,Clear,1,1
99,94,1,2,0,1,1,172,141,64.71955175355137,67.61129050964475,Batting,Mumbai,Humid,1,0
96,76,3,2,0,1,1,163,160,66.36402874257779,48.63717713192449,Bowling,Mumbai,Humid,1,1
95,93,2,4,0,1,0,141,145,60.45618830490301,62.06862933279655,Bowling,Pune,Clear,0,0
83,83,2,4,1,0,0,169,167,56.23203575970467,63.26557241571429,Bowling,Mumbai,Clear,0,0
90,91,1,1,1,0,0,156,187,68.82213516698414,64.26469299948384,Bowling,Pune,Clear,0,1
65,60,2,0,0,1,0,179,181,43.59868623244576,57.1228685425444,Bowling,Pune,Clear,1,1
61,67,2,3,1,0,1,173,175,62.137301609949674,40.31523994298763,Batting,Delhi,Humid,0,0
79,82,0,0,0,0,1,177,171,43.850818386855934,62.85028856338745,Bowling,Delhi,Clear,0,0
87,99,3,1,1,0,0,161,184,51.455343967702476,43.1979234948805,Batting,Delhi,Clear,0,1
70,71,3,1,0,0,1,144,181,57.56453527512936,43.50614158661205,Batting,Delhi,Humid,1,1
63,71,0,0,1,1,0,187,192,62.112630715130564,58.16874407938458,Batting,Delhi,Humid,0,0
74,74,0,3,1,0,0,179,185,40.11148300815952,69.50561563075905,Batting,Delhi,Humid,0,0
65,78,2,0,1,1,1,190,148,47.817936591153284,47.276184197974,Batting,Mumbai,Humid,0,1
89,85,4,4,0,1,1,155,150,56.14601174229461,59.37432640153622,Batting,Pune,Humid,0,1
97,88,2,2,0,0,1,152,162,55.98621037484521,49.109609372128034,Batting,Pune,Humid,0,1
61,81,0,4,0,1,1,165,189,59.12879304838792,66.9617834083159,Batting,Delhi,Clear,0,0
74,99,3,2,1,1,1,170,150,49.11560742604667,57.80550676341592,Bowling,Mumbai,Clear,0,0
70,80,2,1,1,0,1,191,188,56.215877532668074,46.224319829694124,Batting,Delhi,Clear,1,0
67,97,4,3,0,1,1,178,141,45.693603323037294,47.86393151336285,Bowling,Mumbai,Humid,0,0
85,79,2,0,1,1,0,187,142,45.60616643210366,52.97442191254363,Batting,Mumbai,Humid,0,1
64,88,1,3,0,1,1,162,150,57.2969189026782,43.661306860894385,Batting,Pune,Clear,1,0
65,63,2,0,0,1,0,187,189,60.56417755136023,42.36200104790445,Bowling,Pune,Clear,1,1
85,66,0,4,0,1,0,151,198,43.61199900043864,60.40184187243868,Batting,Mumbai,Humid,1,0
63,87,3,4,0,1,1,153,174,43.6836970571267,52.21495186267361,Bowling,Pune,Humid,1,0
78,87,3,0,1,1,0,195,197,56.959080743813516,61.78677375610831,Batting,Mumbai,Clear,1,1
79,63,0,3,1,1,1,157,154,48.10287256850937,43.30174601312864,Bowling,Mumbai,Clear,0,1
92,81,1,0,1,0,0,166,182,51.77197306723343,58.295966437032874,Bowling,Mumbai,Clear,0,1
79,71,0,1,0,0,0,167,150,52.02245342942734,53.29920380109221,Batting,Pune,Clear,0,1
71,62,2,4,1,0,0,157,170,45.35658577854749,41.73995963371085,Batting,Delhi,Clear,1,1
60,81,0,1,0,1,1,155,167,40.03943900291879,56.3440593482793,Batting,Pune,Humid,0,0
85,61,0,4,0,1,0,191,167,65.59455429907021,42.48412824143637,Batting,Delhi,Clear,0,1
73,83,1,4,0,1,0,155,171,61.45005906693065,64.83159243373024,Bowling,Pune,Clear,1,0
97,93,2,2,0,0,0,152,164,60.71615674346697,58.95872396170087,Bowling,Pune,Humid,1,1
96,86,4,1,0,0,1,197,159,56.395154143399594,56.70902601281345,Bowling,Delhi,Clear,0,1
70,60,4,1,0,0,0,168,167,61.02908963734362,44.00407013408977,Bowling,Mumbai,Humid,1,1
95,67,3,2,1,1,1,148,164,68.07065132642877,48.62371340512249,Bowling,Delhi,Humid,0,1
72,82,0,3,1,0,0,165,150,59.97021208687873,54.78627691405898,Bowling,Mumbai,Clear,1,0
62,97,3,1,1,0,0,167,158,47.9527420578235,58.99850540919064,Bowling,Mumbai,Clear,0,0
92,65,1,0,1,1,0,180,167,57.11680155222694,45.49692156226467,Batting,Pune,Humid,0,1
65,81,4,2,0,0,1,152,140,53.2697321009863,40.265988344008704,Batting,Pune,Humid,0,0
69,84,0,1,0,1,0,175,198,56.692573933364486,50.34280561807887,Batting,Pune,Humid,1,0
64,77,1,3,1,0,0,148,144,55.52831432238475,54.48614363668731,Batting,Pune,Clear,1,0
82,76,1,1,1,1,0,186,149,65.76325855685394,45.53300516790409,Batting,Pune,Clear,1,1
69,71,0,4,1,1,0,153,181,59.554003101432016,54.76496517565617,Batting,Delhi,Clear,1,0
61,65,1,0,1,1,1,190,185,45.66275433802312,50.154575757078064,Batting,Delhi,Clear,0,1
72,85,0,2,1,1,0,151,173,41.89050336626112,53.65268998319223,Batting,Delhi,Clear,0,0
99,86,0,4,1,1,0,192,175,52.73091366044041,50.42373251735782,Bowling,Delhi,Humid,0,0
61,67,2,3,1,0,0,197,141,40.46831866773188,58.854035493604,Batting,Pune,Clear,0,0
79,78,3,4,1,1,0,196,157,49.54892157500007,41.28691032980715,Batting,Delhi,Clear,1,1
60,60,1,4,0,1,1,171,152,51.04064408317677,45.12715869832821,Batting,Delhi,Humid,1,0
96,88,1,3,0,1,0,177,190,51.26766622029772,52.982526073329986,Bowling,Mumbai,Clear,1,0
68,94,2,4,0,1,0,142,144,69.38050072971679,50.688901466555706,Batting,Pune,Clear,1,0
76,99,2,2,0,0,1,197,159,49.11702630917405,51.748958678614514,Bowling,Delhi,Clear,0,0
68,73,2,1,1,1,0,196,141,47.95682486135864,64.1128208464144,Bowling,Delhi,Humid,1,1
70,94,4,4,0,0,0,193,150,43.881427932026234,66.58994974742097,Batting,Delhi,Humid,1,0
74,79,4,2,1,1,0,191,169,55.33026507047838,47.4600635049271,Bowling,Pune,Clear,1,1
83,72,4,1,0,1,1,155,171,44.61022918640862,65.09173180858917,Batting,Delhi,Clear,0,1
97,97,0,1,1,0,0,159,171,58.488841381923535,53.763695958710734,Batting,Mumbai,Clear,0,0
94,67,1,4,1,0,1,171,197,44.654793368150486,48.214618578586624,Batting,Pune,Humid,0,1
89,79,3,2,0,0,1,195,189,57.300199532776034,69.56368213014035,Bowling,Mumbai,Humid,1,1
90,92,0,4,0,1,1,162,177,64.78807717523878,64.74405374302502,Batting,Pune,Clear,0,0
64,85,1,3,1,0,1,156,194,41.27573900557278,69.82759957259609,Batting,Delhi,Clear,0,0
73,98,1,1,1,1,1,155,167,52.59240924754618,45.04572353284764,Batting,Pune,Clear,0,0
70,80,2,4,1,0,1,177,149,53.831469016565066,44.31528021843576,Bowling,Pune,Clear,0,0
68,68,2,1,0,0,1,147,161,63.73216430434337,55.10133858832718,Bowling,Pune,Humid,0,1
93,83,0,2,0,1,0,158,194,54.037468958366325,59.15931280103662,Bowling,Mumbai,Humid,0,0
71,96,2,0,1,0,0,169,156,57.0260735936896,45.13180277600055,Bowling,Pune,Clear,1,0
94,76,1,4,0,0,1,196,161,63.73612760764213,65.81292004265629,Batting,Delhi,Humid,1,1
94,83,2,4,1,1,1,197,182,56.79275478787872,55.9604043599009,Batting,Pune,Humid,0,1
60,80,4,1,0,1,1,173,158,50.74898240558747,52.32825499661942,Bowling,Pune,Clear,1,0
99,98,2,2,0,1,1,153,156,42.57526832861747,58.061610187811354,Batting,Delhi,Clear,0,1
81,98,1,3,0,0,1,161,163,61.89746888537733,59.04861138916868,Bowling,Delhi,Clear,1,0
88,72,0,2,0,0,1,183,175,66.13414450486465,41.28349842951383,Batting,Mumbai,Clear,0,1
67,70,3,4,0,0,0,156,171,69.10193611060492,69.99678000115148,Batting,Delhi,Humid,1,0
70,78,2,3,1,0,0,199,197,67.79799642314705,50.917587304134265,Bowling,Delhi,Clear,0,0
96,70,1,2,1,0,1,198,195,63.92253726499746,41.84627940729688,Bowling,Delhi,Clear,0,1
73,72,3,0,0,1,1,154,197,59.30415796737185,65.56969524326546,Batting,Pune,Clear,1,1
89,60,3,1,1,0,1,189,185,63.443804374919154,69.79056037636937,Bowling,Mumbai,Clear,0,1
94,99,4,2,1,1,0,187,198,52.96251138556204,64.4907552764827,Batting,Delhi,Humid,1,1
80,78,3,2,0,0,1,171,191,57.84328644372505,65.55647469579537,Batting,Delhi,Clear,0,1
96,71,1,0,1,1,0,152,175,50.460994274175555,58.778053426583526,Batting,Delhi,Clear,0,1
64,67,1,4,0,0,0,160,167,49.80127644941148,67.66976734662799,Batting,Pune,Humid,0,0
78,67,2,1,1,0,0,188,153,62.700753198281014,41.07215655182402,Bowling,Pune,Clear,0,1
73,71,2,2,1,1,1,179,197,53.61798346910685,63.00171588862603,Batting,Mumbai,Clear,1,1
85,92,2,3,1,0,1,172,175,46.364837887930875,60.121306850022265,Batting,Mumbai,Clear,1,0
63,85,3,2,1,1,0,196,145,46.05814485825598,41.487549115720064,Batting,Pune,Humid,1,0
84,98,3,1,1,0,0,197,148,65.77517084709801,56.31920736929438,Bowling,Delhi,Clear,1,1
84,87,4,2,1,0,0,166,160,60.33281483088014,55.451810372736084,Batting,Delhi,Clear,1,1
77,64,2,0,1,1,0,174,151,56.381382200743474,60.746026752309305,Bowling,Mumbai,Clear,0,1
99,67,0,2,0,0,1,155,197,52.028162079890784,42.32594234827518,Bowling,Delhi,Humid,0,1
67,84,4,2,0,1,0,167,169,52.92452172361377,64.15836355985236,Bowling,Pune,Clear,1,0
98,86,0,3,0,0,1,173,170,41.72305582584831,44.182103260345144,Bowling,Mumbai,Clear,0,0
99,82,3,0,0,0,0,186,179,53.647304346035284,52.55993840385618,Bowling,Pune,Clear,1,1
73,89,4,0,1,0,1,140,195,63.86364731866246,66.43864022504908,Bowling,Pune,Humid,0,1
91,82,4,2,1,0,0,180,143,51.63959440285967,56.81594816486489,Bowling,Delhi,Humid,1,1
97,79,1,3,1,0,1,187,170,51.50743757629774,51.38772741264203,Batting,Pune,Clear,0,1
92,77,3,2,0,0,1,170,166,40.471497490578635,41.446067261375106,Batting,Pune,Clear,0,1
82,77,3,2,0,0,1,175,197,53.73505787674206,60.16820551605165,Bowling,Delhi,Humid,1,1
74,61,4,1,0,1,0,183,196,40.76012958843901,69.59640295920352,Bowling,Pune,Clear,0,1
92,63,3,1,1,0,1,172,164,57.11048284026283,67.35389196275149,Bowling,Delhi,Humid,1,1
84,89,4,3,0,0,0,172,144,55.20350144746942,61.51888232720284,Batting,Pune,Humid,0,0
76,92,1,4,1,0,1,178,145,65.20025496771997,43.15878574767835,Bowling,Delhi,Humid,1,0
92,95,4,1,0,1,1,157,144,57.45341832777164,47.18320280201183,Batting,Delhi,Clear,0,1
61,77,3,4,1,1,0,162,190,49.70282065966646,45.60547058359861,Batting,Mumbai,Humid,1,0
73,96,3,0,0,0,1,199,166,55.48693028250742,50.66384920766936,Bowling,Pune,Humid,0,0
99,78,4,1,1,0,1,162,147,60.99119067249757,47.06551683374607,Batting,Pune,Clear,0,1
99,87,4,1,0,0,0,154,148,42.81891386231148,47.333183379150796,Bowling,Mumbai,Clear,1,1
98,99,4,3,0,1,1,165,154,58.632222654113015,58.50189806126217,Bowling,Delhi,Clear,1,1
65,79,2,4,1,0,1,169,175,67.49878845933938,49.56107967884151,Bowling,Delhi,Humid,1,0
65,92,3,1,1,1,1,164,196,48.97390886893733,60.314886294174194,Batting,Mumbai,Humid,1,0
62,71,3,1,0,0,1,184,180,58.798752846292366,68.43668977438541,Bowling,Mumbai,Clear,0,1
66,74,2,3,1,1,0,155,146,64.6398835105073,59.15433749839717,Batting,Delhi,Humid,0,0
67,98,4,3,0,1,1,178,171,55.35419192315872,62.54970031631113,Bowling,Delhi,Clear,0,0
74,61,1,4,1,0,1,187,147,61.539386020611545,62.54741245848514,Bowling,Mumbai,Clear,0,1
88,88,4,0,0,0,1,184,186,49.330310154677804,49.92108365197933,Bowling,Pune,Clear,0,1
92,69,4,0,1,0,1,153,190,49.18175358775434,40.44873983780307,Bowling,Delhi,Clear,1,1
89,61,2,2,0,0,1,156,154,60.02752065395682,41.65143888982643,Bowling,Mumbai,Clear,1,1
98,70,3,1,0,0,1,151,176,61.16226621920451,48.46180752653675,Batting,Pune,Humid,1,1
86,72,4,4,0,0,1,168,158,68.11029098536432,60.68629550972794,Bowling,Pune,Humid,1,1
95,69,3,1,1,0,1,171,178,46.74515724153923,67.20049415944878,Bowling,Pune,Clear,1,1
88,73,0,4,0,1,0,195,145,54.04652788263907,68.76394786572239,Bowling,Pune,Humid,0,0
97,77,3,4,1,0,0,163,198,47.51540419491674,40.775459915202205,Batting,Mumbai,Humid,0,1
92,68,1,4,1,0,0,191,158,42.40276482640736,69.70261736898314,Bowling,Delhi,Clear,1,1
96,98,1,1,1,1,0,152,196,52.096915838424636,49.674916550700814,Bowling,Pune,Humid,1,1
86,87,4,3,0,0,1,195,167,51.2224224186461,65.28868684705346,Bowling,Pune,Humid,1,1
92,62,3,1,1,0,1,159,156,48.113023599465635,45.40886382090341,Bowling,Mumbai,Clear,0,1
63,79,4,4,1,0,0,154,181,48.909846734182494,41.886947728205776,Batting,Pune,Humid,1,0
81,65,2,2,1,0,0,195,158,50.81235419053834,51.350662721880624,Bowling,Mumbai,Humid,1,1
61,86,1,0,0,1,0,192,170,69.66512898340281,65.7677616559208,Batting,Mumbai,Humid,1,0
69,61,4,4,1,1,1,143,150,63.4887329790184,46.624747476334484,Batting,Delhi,Humid,0,1
64,88,2,2,1,0,1,193,154,42.14203603260721,44.618719772555266,Batting,Pune,Humid,1,0
69,97,4,3,1,0,0,173,149,66.17239529460105,67.2941298685057,Batting,Delhi,Clear,0,0
92,62,3,4,1,1,0,167,182,58.99909979196014,68.15011607864378,Bowling,Mumbai,Clear,1,1
97,75,3,2,0,0,0,189,162,66.71781280365727,40.37644597566727,Bowling,Pune,Clear,1,1
72,89,3,4,0,1,0,141,142,50.251290613906846,61.82307212246445,Batting,Mumbai,Clear,0,0
90,99,3,1,1,1,0,196,142,53.935565944351566,49.2762320958798,Batting,Mumbai,Clear,0,1
95,61,0,2,1,1,1,186,157,66.88681171924325,51.24113109901569,Batting,Mumbai,Humid,1,1
83,76,2,1,1,0,0,169,164,48.17719407741045,54.0730892485447,Bowling,Pune,Humid,1,1
74,71,2,1,1,0,1,165,182,67.46502628736246,52.80372910523558,Batting,Mumbai,Clear,0,1
88,94,3,2,0,0,0,190,159,64.85499136432807,55.44921354946315,Batting,Mumbai,Clear,0,0
67,60,0,0,0,1,0,186,197,69.4167382272788,57.470851472200486,Batting,Pune,Clear,1,1
64,74,3,2,0,0,1,165,168,49.727727610490895,53.96786514513773,Batting,Delhi,Humid,0,0
88,85,0,0,0,0,0,159,161,47.0725954001435,61.04690621468552,Batting,Mumbai,Humid,0,1
63,96,3,4,1,1,1,181,189,49.92600691137184,61.55804988526426,Bowling,Delhi,Humid,1,0
71,80,1,4,1,0,1,167,196,68.63949387966206,53.21077592278586,Batting,Delhi,Humid,1,0
61,90,1,2,0,0,0,195,154,49.992198881588244,44.273894442613255,Bowling,Delhi,Humid,1,0
86,84,4,4,0,0,0,159,178,56.95635459871714,59.21916763960368,Bowling,Delhi,Humid,0,1
90,82,3,3,1,1,1,150,149,52.110378477595425,63.18870137052127,Bowling,Delhi,Clear,1,1
95,83,2,1,1,0,1,197,160,51.88660433445342,59.14328563611849,Bowling,Delhi,Humid,1,1
95,97,4,1,1,1,0,149,194,45.80135829637165,57.641642975404466,Bowling,Pune,Clear,0,1
85,87,1,0,1,1,1,162,191,56.1123862239277,46.882359737038186,Batting,Pune,Clear,1,1
86,80,3,4,1,1,0,176,168,65.4821276490162,59.35411122457775,Bowling,Delhi,Humid,0,1
64,77,4,0,0,0,1,180,171,41.48455040661612,50.045686437286356,Bowling,Pune,Humid,0,1
79,95,3,1,0,0,0,191,149,66.67679780990265,67.58676588439855,Batting,Pune,Humid,1,0
70,94,1,1,1,0,1,158,152,59.96418895411898,59.61160278279942,Bowling,Delhi,Humid,1,0
69,68,4,4,1,1,1,184,186,58.502142417247086,48.34539030124908,Batting,Delhi,Humid,0,1
99,97,1,3,0,1,0,157,162,58.777006987719766,54.1878072809179,Batting,Mumbai,Humid,1,0
97,89,0,3,1,0,1,188,189,48.88809507863408,65.39743827655133,Batting,Pune,Humid,0,0
65,93,1,4,0,1,1,166,162,52.45433511604863,50.063918535479424,Batting,Delhi,Humid,0,0
67,91,3,4,0,0,1,145,170,63.97870017712644,55.76321710457143,Batting,Pune,Clear,1,0
82,62,2,0,0,0,1,149,143,49.191431108088686,60.39009919754568,Bowling,Pune,Clear,1,1
85,62,1,4,0,0,1,141,191,54.1006062871809,62.635880164802245,Batting,Pune,Humid,0,1
71,87,2,3,1,0,1,163,188,40.5889681416296,45.21676525194235,Batting,Mumbai,Clear,0,0
85,74,0,4,1,0,1,177,199,62.0067505880652,56.95456914031867,Bowling,Delhi,Humid,1,0
72,82,4,0,0,0,0,167,142,52.53106530035817,67.36599701488603,Bowling,Pune,Clear,0,1
99,99,4,0,1,0,1,167,160,55.76076305420811,69.05079344529082,Bowling,Delhi,Clear,0,1
77,70,2,0,1,1,1,192,192,43.44067953432276,59.684351276780745,Bowling,Pune,Humid,0,1
84,91,4,0,1,0,0,184,141,69.75142686362311,69.50982412479956,Batting,Delhi,Humid,1,1
92,95,1,2,1,1,1,189,143,49.07403480954538,57.12205746928423,Bowling,Delhi,Humid,0,0
99,92,2,4,0,1,1,178,140,59.04968984789351,53.278150893428,Batting,Delhi,Clear,0,0
71,83,3,1,1,0,0,141,154,57.43709034563396,56.54762376844738,Bowling,Pune,Clear,1,1
95,98,1,4,0,1,1,185,196,63.55276611774971,43.471371827905664,Bowling,Mumbai,Humid,0,0
63,93,1,2,0,1,1,144,172,48.815108668658816,52.05147759056163,Bowling,Delhi,Clear,0,0
64,87,1,0,1,1,0,189,145,62.67782034991711,53.75215159091586,Bowling,Mumbai,Humid,1,0
96,96,3,2,0,0,0,150,146,51.47505192057203,65.45883396162935,Bowling,Delhi,Clear,1,1
67,66,0,3,1,0,1,149,158,52.33482897539047,62.759457782273415,Batting,Mumbai,Humid,1,0
87,63,4,3,1,0,1,182,183,60.181375794603106,58.04279755674402,Batting,Delhi,Clear,1,1
90,96,2,4,0,0,0,198,140,63.528573152214065,50.418317046288095,Batting,Mumbai,Humid,1,0
68,60,0,4,1,0,1,141,178,60.00599908361677,45.611037570779715,Bowling,Delhi,Humid,0,0
88,60,2,1,0,1,0,154,158,66.99638561713456,50.432950627438835,Batting,Delhi,Humid,0,1
73,79,4,1,0,1,0,178,184,48.55477088530202,60.39412212877396,Bowling,Mumbai,Clear,1,1
99,78,3,3,1,0,0,180,165,67.01850196305848,47.891133972550996,Bowling,Delhi,Humid,0,1
81,88,1,0,1,1,1,176,183,43.92590577830136,52.80660087127498,Batting,Pune,Clear,1,1
70,69,1,2,1,1,0,146,151,59.78590957089942,51.60310704645046,Batting,Delhi,Humid,0,1
82,77,3,1,0,1,0,159,161,56.42891954140532,62.9677019137318,Bowling,Delhi,Humid,0,1
60,87,0,1,1,1,0,173,152,54.83907821246768,66.51361186780433,Bowling,Pune,Humid,0,0
96,94,0,0,0,0,1,174,167,49.327360865865344,60.98112870432931,Batting,Pune,Clear,1,1
80,90,2,0,0,0,1,173,153,55.11198235924702,50.24806782799102,Bowling,Pune,Clear,1,0
85,86,3,4,1,0,1,192,161,44.8532006915411,52.995311469276615,Batting,Mumbai,Clear,1,0
95,70,0,2,1,1,0,161,169,51.07962832635027,44.300504621611644,Batting,Pune,Humid,0,1
82,97,3,0,1,1,1,170,183,42.96042752451632,45.04292343299829,Bowling,Mumbai,Clear,1,1
60,64,4,1,0,0,1,162,159,57.15539799358959,44.92877702579545,Bowling,Pune,Humid,0,1
99,67,1,1,1,0,0,158,183,42.87303658598881,43.91759072683931,Bowling,Mumbai,Humid,0,1
74,93,1,3,0,1,0,143,166,44.81033931715497,45.387436855273904,Bowling,Pune,Humid,1,0
80,71,1,0,1,0,1,163,177,42.56400404462444,46.08064607735073,Batting,Pune,Humid,0,1
68,97,3,4,1,0,1,159,198,51.43931919856234,43.35537831392899,Bowling,Delhi,Humid,0,0
68,60,3,2,0,1,0,178,181,65.25875363255045,59.20782165652681,Batting,Pune,Clear,0,1
69,90,2,4,0,1,1,167,191,67.20689174901483,69.712046037466,Batting,Delhi,Clear,1,0
85,63,1,1,1,0,0,193,195,42.1566836380004,66.37560233956768,Bowling,Pune,Humid,1,1
94,64,2,4,1,1,0,178,180,59.03650422584881,41.36808171478258,Batting,Pune,Humid,1,1
84,89,1,1,1,0,1,156,173,60.5315627377622,52.69176427590175,Bowling,Delhi,Clear,0,0
85,83,2,1,1,1,1,158,178,56.013098272960725,65.77931737698317,Bowling,Delhi,Humid,0,1
70,62,2,1,1,1,1,193,180,60.009545844086375,44.0402445397599,Batting,Mumbai,Humid,1,1
97,70,4,1,0,0,1,187,196,47.01072146329286,65.42935439956128,Batting,Delhi,Humid,0,1
61,63,2,1,0,1,0,174,183,54.68932635457048,57.78101913513698,Batting,Mumbai,Humid,1,1
66,85,3,3,0,0,1,171,176,51.72627547107486,67.93895657788336,Bowling,Pune,Clear,1,0
77,86,2,4,0,1,1,186,140,42.69123854318893,66.28117342793276,Bowling,Delhi,Humid,1,0
86,86,1,3,1,0,1,185,193,58.76669319167467,60.31102966176152,Batting,Delhi,Clear,1,0
93,65,2,3,0,1,0,186,154,54.85645578014639,59.73467979618086,Bowling,Pune,Clear,0,1
86,74,0,0,0,1,1,185,171,48.25522080707749,46.39492607175725,Bowling,Pune,Clear,0,1
76,89,1,0,0,0,1,178,147,54.21055781210114,43.50258901474026,Batting,Pune,Clear,0,0
83,96,0,0,1,1,0,196,172,63.25894055192509,52.461802899063954,Bowling,Pune,Humid,1,0
84,96,1,2,0,0,0,174,157,64.04973288424192,45.59740118479374,Batting,Delhi,Humid,0,0
66,96,3,0,1,1,0,169,184,59.48578386248107,43.07250153033277,Batting,Pune,Humid,1,0
65,94,3,4,0,1,0,156,168,54.03243500200492,49.069801998186804,Batting,Pune,Clear,1,0
83,82,3,3,1,0,0,181,171,57.27248917611544,65.81469828389945,Bowling,Delhi,Clear,1,1
92,65,0,4,0,1,1,186,172,51.55046114066852,40.51444462055084,Batting,Mumbai,Clear,0,1
88,63,4,0,1,1,0,168,144,43.79669028982715,48.77913045166527,Batting,Delhi,Humid,1,1
81,77,1,2,0,0,0,145,157,51.56861792158276,52.72156555643477,Batting,Mumbai,Humid,0,0
85,68,3,2,1,1,0,199,187,55.90998268208903,55.3170924884586,Batting,Pune,Humid,0,1
87,88,1,3,1,0,0,156,197,57.96502043951752,45.44732525148968,Bowling,Delhi,Clear,0,0
80,72,0,4,0,0,0,156,149,68.07402928163863,68.92660599514093,Batting,Pune,Clear,0,0
66,76,4,1,1,0,0,153,175,63.32000335091848,57.366191307165685,Bowling,Delhi,Humid,0,1
76,91,0,4,1,1,0,163,172,44.559776843340316,55.66331641171132,Batting,Mumbai,Clear,0,0
79,81,1,0,0,1,0,196,162,45.22546619958784,40.264677667910235,Bowling,Delhi,Clear,0,1
79,63,4,1,0,0,1,189,179,43.01484277719262,54.57146138188021,Bowling,Pune,Humid,0,1
81,64,4,2,1,1,1,196,144,62.145451816627535,65.13011888365553,Bowling,Delhi,Clear,1,1
87,96,0,3,0,0,1,176,173,61.18366835475571,46.58933629153728,Bowling,Pune,Clear,1,0
99,72,3,3,0,1,0,179,163,69.59088705090643,50.53622705159239,Batting,Delhi,Humid,0,1
66,93,1,2,0,0,0,178,156,55.66070252993046,40.61714394063087,Batting,Mumbai,Clear,0,0
60,81,2,0,1,0,0,194,170,64.79244786546646,69.30782542701385,Bowling,Delhi,Clear,0,0
91,82,2,2,1,1,1,171,146,57.29319575928363,41.999553913841225,Bowling,Delhi,Clear,0,1
72,62,0,0,1,0,0,175,156,66.22260137582312,66.94663371728709,Bowling,Delhi,Clear,0,1
89,93,1,1,1,0,0,189,167,61.63063117908254,49.38963142541364,Batting,Delhi,Humid,1,1
82,91,1,2,1,1,0,176,177,59.28652044973759,57.62669205957636,Bowling,Mumbai,Humid,0,0
78,80,0,0,1,0,1,187,161,56.95368012949151,60.3794661989801,Bowling,Pune,Clear,0,1
91,80,1,1,1,0,1,153,154,61.68911573328924,44.22487502293343,Batting,Delhi,Humid,0,1
89,70,3,2,0,1,0,166,176,52.58961528013032,53.312781333410065,Batting,Delhi,Humid,1,1
88,98,0,3,1,0,1,198,154,42.897297421169924,49.76398300739927,Batting,Delhi,Humid,1,0
88,63,3,2,1,0,0,158,189,41.199583863935224,41.69807396816396,Batting,Mumbai,Clear,0,1
89,60,1,4,0,0,0,170,189,54.370711948275215,64.99580963179542,Batting,Pune,Clear,1,1
75,87,0,2,0,0,1,185,164,57.97874746660424,41.35503269492433,Batting,Pune,Humid,1,0
99,83,1,4,0,0,1,148,192,42.36547091711876,59.597738784516004,Bowling,Delhi,Humid,1,1
78,94,0,1,1,0,1,177,160,48.60710646736307,49.42232129259541,Bowling,Delhi,Humid,1,0
77,72,1,2,0,0,1,156,194,49.66096617926461,45.763879816056,Batting,Pune,Humid,1,0
60,93,3,1,1,0,0,158,177,56.88386605624754,60.012581540066364,Bowling,Delhi,Clear,1,0
73,70,3,1,1,1,0,183,141,48.35447368128367,57.23613143578618,Batting,Delhi,Humid,1,1
61,95,1,0,1,0,1,143,166,42.8694579866802,49.457687721244895,Bowling,Delhi,Clear,1,0
87,76,0,1,0,0,1,187,188,44.945702228396506,55.38882244777717,Batting,Mumbai,Clear,0,1
89,94,2,1,0,1,0,196,171,45.21843404812579,47.387113036186285,Batting,Mumbai,Clear,0,0
97,77,3,2,1,0,0,150,160,65.28084832668284,65.91089377008076,Bowling,Pune,Clear,1,1
63,99,3,2,1,0,0,161,143,48.529590609348745,49.414563409814846,Bowling,Mumbai,Clear,1,0
60,81,2,3,1,0,0,143,183,61.440752017442705,47.35459088654594,Batting,Mumbai,Clear,0,0
67,83,1,0,0,0,1,156,158,57.035162390179174,62.55501133178953,Batting,Pune,Clear,0,0
88,78,0,1,1,0,1,147,141,69.31116260849326,40.527774639817444,Batting,Mumbai,Humid,1,1
98,96,1,0,0,0,1,185,165,48.18468006640607,48.040351962582264,Batting,Pune,Clear,0,1
62,98,4,4,1,1,0,198,173,44.751190615876006,51.261856619535195,Batting,Delhi,Humid,1,0
